,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
39,2024/02/05,Mon,Sri Lanka,Chocolate flavoured milk,430.00,1.38,Beverages,Regular
40,2024/02/05,Mon,Sri Lanka,Coke zero,330.00,1.06,Beverages,Regular
41,2024/02/05,Mon,Sri Lanka,Coke,390.00,1.25,Beverages,Regular
42,2024/02/05,Mon,Sri Lanka,Fanta,390.00,1.25,Beverages,Regular
43,2024/02/05,Mon,Sri Lanka,Sprite,390.00,1.25,Beverages,Regular
44,2024/02/05,Mon,Sri Lanka,Water,120.00,0.39,Beverages,Regular
45,2024/02/05,Mon,Sri Lanka,Happy Crispy Burger Meal,1000.00,3.22,Happy Meals,Regular
46,2024/02/05,Mon,Sri Lanka,Happy Meal Rice - Chicken,1000.00,3.22,Happy Meals,Regular
47,2024/02/05,Mon,Sri Lanka,Happy Meal Beef,1840.00,5.92,Happy Meals,Regular
48,2024/02/05,Mon,Sri Lanka,Happy Meal Chicken Junior,2680.00,8.62,Happy Meals,Regular
49,2024/02/05,Mon,Sri Lanka,Happy Meal Cheeseburger,1940.00,6.24,Happy Meals,Regular
50,2024/02/05,Mon,Sri Lanka,Happy Meal 4 Nugget,1570.00,5.05,Happy Meals,Regular
51,2024/02/05,Mon,Sri Lanka,Indulge and Cheer,2880.00,9.26,Promotion & Bundle Meals,Regular
52,2024/02/05,Mon,Sri Lanka,Crave Busters,950.00,3.06,Promotion & Bundle Meals,Regular
53,2024/02/05,Mon,Sri Lanka,Share box Rice Bundles,8110.00,26.08,Promotion & Bundle Meals,Regular
54,2024/02/05,Mon,Sri Lanka,Share box Chicken Bundles,8110.00,26.08,Promotion & Bundle Meals,Regular
55,2024/02/05,Mon,Sri Lanka,Share box Beef Bundles,9540.00,30.68,Promotion & Bundle Meals,Regular
56,2024/02/05,Mon,Sri Lanka,Fries,600.00,1.93,Salads/Sides,Breakfast
57,2024/02/05,Mon,Sri Lanka,Choco Chip McFlurry,1090.00,3.51,Desserts,Breakfast
58,2024/02/05,Mon,Sri Lanka,OREO McFLURRY,1090.00,3.51,Desserts,Breakfast
59,2024/02/05,Mon,Sri Lanka,Chocolate Sundae,770.00,2.48,Desserts,Breakfast
60,2024/02/05,Mon,Sri Lanka,Strawberry Sundae,770.00,2.48,Desserts,Breakfast
61,2024/02/05,Mon,Sri Lanka,Plain Sundae,670.00,2.15,Desserts,Breakfast
62,2024/02/05,Mon,Sri Lanka,Chocolate flavoured milk,430.00,1.38,Beverages,Breakfast
63,2024/02/05,Mon,Sri Lanka,Coke zero,330.00,1.06,Beverages,Breakfast
64,2024/02/05,Mon,Sri Lanka,Coke,390.00,1.25,Beverages,Breakfast
65,2024/02/05,Mon,Sri Lanka,Fanta,390.00,1.25,Beverages,Breakfast
66,2024/02/05,Mon,Sri Lanka,Sprite,390.00,1.25,Beverages,Breakfast
67,2024/02/05,Mon,Sri Lanka,Water,120.00,0.39,Beverages,Breakfast
68,2024/02/05,Mon,Sri Lanka,Happy Crispy Burger Meal,1000.00,3.22,Happy Meals,Breakfast
69,2024/02/05,Mon,Sri Lanka,Happy Meal Chicken Junior,2680.00,8.62,Happy Meals,Breakfast
