,Date,Day,Territory,Menu Item,Price (LKR),Price (USD),Category,Menu
20,2023/06/01,Thu,Sri Lanka,Filet-O-Fish,1380.00,4.78,Ala Carte & Value Meals,Regular
21,2023/06/01,Thu,Sri Lanka,Veggie Burger,1100.00,3.81,Ala Carte & Value Meals,Regular
22,2023/06/01,Thu,Sri Lanka,Sausage & Egg Burger,580.00,2.01,Breakfast & Value Meals,Breakfast
23,2023/06/01,Thu,Sri Lanka,Egg Burger,440.00,1.52,Breakfast & Value Meals,Breakfast
24,2023/06/01,Thu,Sri Lanka,Hash Brown,340.00,1.18,Breakfast & Value Meals,Breakfast
25,2023/06/01,Thu,Sri Lanka,Crispy Chicken Wrap,840.00,2.91,Breakfast & Value Meals,Breakfast
26,2023/06/01,Thu,Sri Lanka,Crispy Chicken Burger,580.00,2.01,Breakfast & Value Meals,Breakfast
27,2023/06/01,Thu,Sri Lanka,Chicken Junior,780.00,2.70,Breakfast & Value Meals,Breakfast
28,2023/06/01,Thu,Sri Lanka,McSpicy Chicken Burger,1100.00,3.81,Breakfast & Value Meals,Breakfast
29,2023/06/01,Thu,Sri Lanka,Double Chicken Rice meal,1250.00,4.33,Rice,Regular
30,2023/06/01,Thu,Sri Lanka,Curry N Rice,560.00,1.94,Rice,Regular
31,2023/06/01,Thu,Sri Lanka,McRice Chicken,970.00,3.36,Rice,Regular
32,2023/06/01,Thu,Sri Lanka,McRice - Fish,970.00,3.36,Rice,Regular
33,2023/06/01,Thu,Sri Lanka,McRice - Vegetable,970.00,3.36,Rice,Regular
34,2023/06/01,Thu,Sri Lanka,Fries,570.00,1.97,Salads/Sides,Regular
35,2023/06/01,Thu,Sri Lanka,Choco Chip McFlurry,940.00,3.26,Desserts,Regular
36,2023/06/01,Thu,Sri Lanka,OREO McFLURRY,940.00,3.26,Desserts,Regular
37,2023/06/01,Thu,Sri Lanka,Chocolate Sundae,660.00,2.29,Desserts,Regular
38,2023/06/01,Thu,Sri Lanka,Strawberry Sundae,660.00,2.29,Desserts,Regular
39,2023/06/01,Thu,Sri Lanka,Plain Sundae,580.00,2.01,Desserts,Regular
40,2023/06/01,Thu,Sri Lanka,Chocolate flavoured milk,410.00,1.42,Beverages,Regular
41,2023/06/01,Thu,Sri Lanka,Coke zero,310.00,1.07,Beverages,Regular
42,2023/06/01,Thu,Sri Lanka,Coke,370.00,1.28,Beverages,Regular
43,2023/06/01,Thu,Sri Lanka,Fanta,370.00,1.28,Beverages,Regular
44,2023/06/01,Thu,Sri Lanka,Sprite,370.00,1.28,Beverages,Regular
45,2023/06/01,Thu,Sri Lanka,Water,80.00,0.28,Beverages,Regular
46,2023/06/01,Thu,Sri Lanka,Happy Crispy Burger Meal,1490.00,5.16,Happy Meals,Regular
47,2023/06/01,Thu,Sri Lanka,Happy Meal Rice - Chicken,1340.00,4.64,Happy Meals,Regular
48,2023/06/01,Thu,Sri Lanka,Happy Meal Beef,1750.00,6.06,Happy Meals,Regular
49,2023/06/01,Thu,Sri Lanka,Happy Meal Chicken Junior,2550.00,8.83,Happy Meals,Regular
50,2023/06/01,Thu,Sri Lanka,Happy Meal Cheeseburger,1850.00,6.41,Happy Meals,Regular
51,2023/06/01,Thu,Sri Lanka,Happy Meal 4 Nugget,1490.00,5.16,Happy Meals,Regular
52,2023/06/01,Thu,Sri Lanka,Share box Rice Bundles,7720.00,26.74,Promotion & Bundle Meals,Regular
53,2023/06/01,Thu,Sri Lanka,Share box Chicken Bundles,7720.00,26.74,Promotion & Bundle Meals,Regular
54,2023/06/01,Thu,Sri Lanka,Share box Beef Bundles,9080.00,31.45,Promotion & Bundle Meals,Regular
55,2023/06/01,Thu,Sri Lanka,Fries,570.00,1.97,Salads/Sides,Breakfast
56,2023/06/01,Thu,Sri Lanka,Choco Chip McFlurry,940.00,3.26,Desserts,Breakfast
57,2023/06/01,Thu,Sri Lanka,OREO McFLURRY,940.00,3.26,Desserts,Breakfast
58,2023/06/01,Thu,Sri Lanka,Chocolate Sundae,660.00,2.29,Desserts,Breakfast
59,2023/06/01,Thu,Sri Lanka,Strawberry Sundae,660.00,2.29,Desserts,Breakfast
60,2023/06/01,Thu,Sri Lanka,Plain Sundae,580.00,2.01,Desserts,Breakfast
61,2023/06/01,Thu,Sri Lanka,Chocolate flavoured milk,410.00,1.42,Beverages,Breakfast
62,2023/06/01,Thu,Sri Lanka,Coke zero,310.00,1.07,Beverages,Breakfast
63,2023/06/01,Thu,Sri Lanka,Coke,370.00,1.28,Beverages,Breakfast
64,2023/06/01,Thu,Sri Lanka,Fanta,370.00,1.28,Beverages,Breakfast
65,2023/06/01,Thu,Sri Lanka,Sprite,370.00,1.28,Beverages,Breakfast
66,2023/06/01,Thu,Sri Lanka,Water,80.00,0.28,Beverages,Breakfast
67,2023/06/01,Thu,Sri Lanka,Happy Crispy Burger Meal,1490.00,5.16,Happy Meals,Breakfast
68,2023/06/01,Thu,Sri Lanka,Happy Meal Chicken Junior,2550.00,8.83,Happy Meals,Breakfast
