,Date,Day,Territory,Menu Item,Price (HKD),Price (USD),Category,Menu
21,2022/12/20,Tue,Hong Kong,Burger Lovers Combo for 2 with Oatly Drink,125.00,16.06,McCafe OAT-SOME XMAS,Regular Menu
22,2022/12/20,Tue,Hong Kong,Burger Lovers Combo for 1 with Oatly Drink,61.00,7.84,McCafe OAT-SOME XMAS,Regular Menu
23,2022/12/20,Tue,Hong Kong,Oatly Gingerbread Latte(L),38.00,4.88,McCafe OAT-SOME XMAS,Regular Menu
24,2022/12/20,Tue,Hong Kong,Oatly Chocolate(L),36.00,4.63,McCafe OAT-SOME XMAS,Regular Menu
25,2022/12/20,Tue,Hong Kong,Burger Lover Combo for 2 with Mochi Black Sesame Latte,129.00,16.58,McCafe Mochi Black Sesame Latte,Regular Menu
26,2022/12/20,Tue,Hong Kong,Burger Lover Combo for 1 with Mochi Black Sesame Latte,63.00,8.10,McCafe Mochi Black Sesame Latte,Regular Menu
27,2022/12/20,Tue,Hong Kong,Iced Mochi Black Sesame Latte,43.00,5.53,McCafe Mochi Black Sesame Latte,Regular Menu
28,2022/12/20,Tue,Hong Kong,Black Sesame Latte(L),38.00,4.88,McCafe Mochi Black Sesame Latte,Regular Menu
29,2022/12/20,Tue,Hong Kong,Crispy Thighs Sharing Bucket Combo for 3,189.00,24.29,Hot Deal,Regular Menu
30,2022/12/20,Tue,Hong Kong,Burger Lovers Combo for 3,153.00,19.66,Hot Deal,Regular Menu
31,2022/12/20,Tue,Hong Kong,Happy Family Combo,135.00,17.35,Hot Deal,Regular Menu
32,2022/12/20,Tue,Hong Kong,Crispy Thighs Sharing Bucket Combo for 2,122.00,15.68,Hot Deal,Regular Menu
33,2022/12/20,Tue,Hong Kong,Burger Lovers Combo for 2,109.00,14.01,Hot Deal,Regular Menu
34,2022/12/20,Tue,Hong Kong,Burger Lover Combo for 1,53.00,6.81,Hot Deal,Regular Menu
35,2022/12/20,Tue,Hong Kong,Crispy Thighs Combo for 1,70.00,9.00,Hot Deal,Regular Menu
36,2022/12/20,Tue,Hong Kong,McNuggets®(9pcs)Combo for 1,60.00,7.71,Hot Deal,Regular Menu
37,2022/12/20,Tue,Hong Kong,McWings (4pcs) Combo for 1,60.00,7.71,Hot Deal,Regular Menu
38,2022/12/20,Tue,Hong Kong,McCafe All-new Meal Combo for 1,61.00,7.84,McCafe Value Combo,Regular Menu
39,2022/12/20,Tue,Hong Kong,McCafe Burger Lovers Combo for 2,125.00,16.06,McCafe Value Combo,Regular Menu
40,2022/12/20,Tue,Hong Kong,McCafe Burger Lovers Cobmo for 3,177.00,22.74,McCafe Value Combo,Regular Menu
41,2022/12/20,Tue,Hong Kong,McCafe Happy Family Combo,151.00,19.40,McCafe Value Combo,Regular Menu
42,2022/12/20,Tue,Hong Kong,Garlic Herb Crispy Thighs (1pc),23.50,3.02,Regular A-la-carte,Regular Menu
43,2022/12/20,Tue,Hong Kong,Garlic Herb Crispy Thighs (2pcs),43.50,5.59,Regular A-la-carte,Regular Menu
44,2022/12/20,Tue,Hong Kong,Garlic Herb Crispy Thighs Combo for 1,72.00,9.25,Regular A-la-carte,Regular Menu
45,2022/12/20,Tue,Hong Kong,Original & Honey & Garlic Crispy Thighs Sharing Bucket (6 pcs),119.50,15.36,Regular A-la-carte,Regular Menu
46,2022/12/20,Tue,Hong Kong,Garlic Herb & Original Crispy Thighs Sharing Bucket (6 pcs),119.50,15.36,Regular A-la-carte,Regular Menu
47,2022/12/20,Tue,Hong Kong,Garlic Herb & Honey BBQ Crispy Thighs Sharing Bucket (6 pcs),119.50,15.36,Regular A-la-carte,Regular Menu
48,2022/12/20,Tue,Hong Kong,Original & Honey BBQ Crispy Thighs Sharing Bucket (6pcs),119.50,15.36,Regular A-la-carte,Regular Menu
49,2022/12/20,Tue,Hong Kong,Garlic Herb Crispy Thighs Bucket (6pcs),119.50,15.36,Regular A-la-carte,Regular Menu
50,2022/12/20,Tue,Hong Kong,Honey BBQ Crispy Thighs Sharing Bucket (6pcs),119.50,15.36,Regular A-la-carte,Regular Menu
51,2022/12/20,Tue,Hong Kong,McWings®(4pcs),27.00,3.47,Regular A-la-carte,Regular Menu
52,2022/12/20,Tue,Hong Kong,McWings®(6pcs),38.00,4.88,Regular A-la-carte,Regular Menu
53,2022/12/20,Tue,Hong Kong,Tasty Jumbo Bucket (16pcs McWING),100.00,12.85,Regular A-la-carte,Regular Menu
54,2022/12/20,Tue,Hong Kong,Crispy Thighs (Original)Sharing Bucket (6pcs),113.50,14.58,Regular A-la-carte,Regular Menu
55,2022/12/20,Tue,Hong Kong,Chicken McNuggets® (6pcs),24.00,3.08,Regular A-la-carte,Regular Menu
56,2022/12/20,Tue,Hong Kong,McNuggets®(18pcs),52.00,6.68,Regular A-la-carte,Regular Menu
57,2022/12/20,Tue,Hong Kong,Tasty Sharing Box,44.00,5.65,Regular A-la-carte,Regular Menu
58,2022/12/20,Tue,Hong Kong,Crispy Thighs(2pcs),41.50,5.33,Regular A-la-carte,Regular Menu
59,2022/12/20,Tue,Hong Kong,Big Mac®,25.50,3.28,Regular A-la-carte,Regular Menu
60,2022/12/20,Tue,Hong Kong,Angus Original,34.00,4.37,Regular A-la-carte,Regular Menu
61,2022/12/20,Tue,Hong Kong,Cheesy Champignon Angus Burger,39.00,5.01,Regular A-la-carte,Regular Menu
62,2022/12/20,Tue,Hong Kong,Double Angus Original,46.00,5.91,Regular A-la-carte,Regular Menu
63,2022/12/20,Tue,Hong Kong,Double Cheeseburger™,24.00,3.08,Regular A-la-carte,Regular Menu
64,2022/12/20,Tue,Hong Kong,McSpicy®Chicken Filet,27.00,3.47,Regular A-la-carte,Regular Menu
65,2022/12/20,Tue,Hong Kong,GCB®,26.50,3.41,Regular A-la-carte,Regular Menu
66,2022/12/20,Tue,Hong Kong,Filet-O-Fish™,23.00,2.96,Regular A-la-carte,Regular Menu
67,2022/12/20,Tue,Hong Kong,Sausage McMuffin® with Egg,22.50,2.89,Regular A-la-carte,Regular Menu
68,2022/12/20,Tue,Hong Kong,Happy Meal® Chicken McNuggets® (4 pcs),35.00,4.50,Happy Meal,Regular Menu
69,2022/12/20,Tue,Hong Kong,Happy Meal® Filet-O-Fish™,37.00,4.75,Happy Meal,Regular Menu
70,2022/12/20,Tue,Hong Kong,Other Happy Meal Set,28.50,3.66,Happy Meal,Regular Menu
71,2022/12/20,Tue,Hong Kong,Oatly Gingerbread Latte(L),38.00,4.88,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
72,2022/12/20,Tue,Hong Kong,Iced Mochi Black Sesame Latte,43.00,5.53,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
73,2022/12/20,Tue,Hong Kong,Oatly Chocolate(L),36.00,4.63,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
74,2022/12/20,Tue,Hong Kong,Black Sesame Latte(L),38.00,4.88,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
75,2022/12/20,Tue,Hong Kong,Iced Salted Caramel Oatly Latte,43.00,5.53,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
76,2022/12/20,Tue,Hong Kong,Salted Caramel Oatly Latte(L),38.00,4.88,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
77,2022/12/20,Tue,Hong Kong,Iced Latte,40.00,5.14,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
78,2022/12/20,Tue,Hong Kong,Iced Cappuccino,40.00,5.14,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
79,2022/12/20,Tue,Hong Kong,Iced Americano,40.00,5.14,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
80,2022/12/20,Tue,Hong Kong,Iced Crunchy Ovaltine®,40.00,5.14,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
81,2022/12/20,Tue,Hong Kong,Iced Okinawa Brown Sugar x Bubble Milk Tea,41.00,5.27,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
82,2022/12/20,Tue,Hong Kong,Iced Ovaltine Bubble Latte,43.00,5.53,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
83,2022/12/20,Tue,Hong Kong,Iced Uji Matcha Bubble Latte,43.00,5.53,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
84,2022/12/20,Tue,Hong Kong,Cappuccino(L),35.00,4.50,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
85,2022/12/20,Tue,Hong Kong,Latte(L),35.00,4.50,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
86,2022/12/20,Tue,Hong Kong,Americano(L),35.00,4.50,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
87,2022/12/20,Tue,Hong Kong,Crunchy Ovaltine(L),35.00,4.50,McCafe Drink for McDelivery (Coffee brewed with 3.7 Fresh Milk),Regular Menu
88,2022/12/20,Tue,Hong Kong,Sea Salt Lemon Soda,22.00,2.83,Beverages.,Regular Menu
89,2022/12/20,Tue,Hong Kong,Coca-Cola® (L),17.00,2.18,Beverages.,Regular Menu
90,2022/12/20,Tue,Hong Kong,Sprite® Lemon- Lime Flavoured Soda (L),17.00,2.18,Beverages.,Regular Menu
91,2022/12/20,Tue,Hong Kong,Fanta® Orange Flavoured Soda (L),17.00,2.18,Beverages.,Regular Menu
92,2022/12/20,Tue,Hong Kong,Coca-Cola® No Sugar (L),17.00,2.18,Beverages.,Regular Menu
93,2022/12/20,Tue,Hong Kong,Minute Maid® Orange Juice (L),16.50,2.12,Beverages.,Regular Menu
94,2022/12/20,Tue,Hong Kong,Kochakaden® Fruitea Orange Tea (M),18.50,2.38,Beverages.,Regular Menu
95,2022/12/20,Tue,Hong Kong,Kochakaden® Fruitea Orange Tea (L),20.00,2.57,Beverages.,Regular Menu
96,2022/12/20,Tue,Hong Kong,Kochakaden® Fruitea Pear Tea (L),20.00,2.57,Beverages.,Regular Menu
97,2022/12/20,Tue,Hong Kong,Iced Prem Roast Coffee (L),23.00,2.96,Beverages.,Regular Menu
98,2022/12/20,Tue,Hong Kong,Hot Chocolate,17.00,2.18,Beverages.,Regular Menu
99,2022/12/20,Tue,Hong Kong,Hi-Calcium Low Fat Milk Drink,17.50,2.25,Beverages.,Regular Menu
100,2022/12/20,Tue,Hong Kong,Hot Local Milk Tea  (L),18.50,2.38,Beverages.,Regular Menu
101,2022/12/20,Tue,Hong Kong,Ground Coffee (L),20.50,2.63,Beverages.,Regular Menu
102,2022/12/20,Tue,Hong Kong,Iced Local Milk Tea (L),22.00,2.83,Beverages.,Regular Menu
103,2022/12/20,Tue,Hong Kong,Iced Fresh Lemon Tea (L),22.00,2.83,Beverages.,Regular Menu
104,2022/12/20,Tue,Hong Kong,Hot Fresh Lemon Tea (L),18.50,2.38,Beverages.,Regular Menu
105,2022/12/20,Tue,Hong Kong,Chocolate & Custard Pie,14.00,1.80,Desserts,Regular Menu
106,2022/12/20,Tue,Hong Kong,Apple Pie,13.00,1.67,Desserts,Regular Menu
107,2022/12/20,Tue,Hong Kong,Hi-Calcium Low Fat Blueberry Yoghurt,15.00,1.93,Desserts,Regular Menu
108,2022/12/20,Tue,Hong Kong,Creamy Mashed Potato,17.00,2.18,Extra/ Additional Sauce,Regular Menu
109,2022/12/20,Tue,Hong Kong,Japanese Curry Flavored Seasoning,3.00,0.39,Extra/ Additional Sauce,Regular Menu
110,2022/12/20,Tue,Hong Kong,Apple Pie Flavored Seasoning,3.00,0.39,Extra/ Additional Sauce,Regular Menu
111,2022/12/20,Tue,Hong Kong,Seaweed Seasoning,3.00,0.39,Extra/ Additional Sauce,Regular Menu
112,2022/12/20,Tue,Hong Kong,Honey BBQ Seasoning,3.00,0.39,Extra/ Additional Sauce,Regular Menu
113,2022/12/20,Tue,Hong Kong,Fries (M),17.00,2.18,Extra/ Additional Sauce,Regular Menu
114,2022/12/20,Tue,Hong Kong,Fries (Large),20.00,2.57,Extra/ Additional Sauce,Regular Menu
115,2022/12/20,Tue,Hong Kong,Fresh Corn Cup (Jumbo),21.50,2.76,Extra/ Additional Sauce,Regular Menu
116,2022/12/20,Tue,Hong Kong,Thai Hot & Spicy Sauce,1.00,0.13,Extra/ Additional Sauce,Regular Menu
117,2022/12/20,Tue,Hong Kong,Chicken McNuggets® Sauce,1.50,0.19,Extra/ Additional Sauce,Regular Menu
