,Date,Day,Territory,Menu Item,Price (HKD),Price (USD),Category,Menu
52,2023/02/07,Tue,Hong Kong,Kochakaden® Fruitea Orange Tea (L),21.00,2.68,Beverages ',Breakfast Menu
53,2023/02/07,Tue,Hong Kong,Kochakaden® Fruitea Pear Tea (L),21.00,2.68,Beverages ',Breakfast Menu
54,2023/02/07,Tue,Hong Kong,Iced Prem Roast Coffee (L),24.00,3.06,Beverages ',Breakfast Menu
55,2023/02/07,Tue,Hong Kong,Hot Chocolate,18.00,2.29,Beverages ',Breakfast Menu
56,2023/02/07,Tue,Hong Kong,Hi-Calcium Low Fat Milk Drink,18.50,2.36,Beverages ',Breakfast Menu
57,2023/02/07,Tue,Hong Kong,Hot Local Milk Tea  (L),19.50,2.49,Beverages ',Breakfast Menu
58,2023/02/07,Tue,Hong Kong,Ground Coffee (L),21.50,2.74,Beverages ',Breakfast Menu
59,2023/02/07,Tue,Hong Kong,Iced Local Milk Tea (L),23.00,2.93,Beverages ',Breakfast Menu
60,2023/02/07,Tue,Hong Kong,Iced Fresh Lemon Tea (L),23.00,2.93,Beverages ',Breakfast Menu
61,2023/02/07,Tue,Hong Kong,Hot Fresh Lemon Tea (L),19.50,2.49,Beverages ',Breakfast Menu
62,2023/02/07,Tue,Hong Kong,Hash Browns,16.00,2.04,Extra,Breakfast Menu
63,2023/02/07,Tue,Hong Kong,Hotcake Syrup,1.00,0.13,Extra,Breakfast Menu
64,2023/02/07,Tue,Hong Kong,Skippy Peanut Butter,1.00,0.13,Extra,Breakfast Menu
65,2023/02/07,Tue,Hong Kong,Sweetened Creamer,1.00,0.13,Extra,Breakfast Menu
66,2023/02/07,Tue,Hong Kong,Fresh Corn Cup (Jumbo),22.50,2.87,Extra,Breakfast Menu
67,2023/02/07,Tue,Hong Kong,Hi-Calcium Low Fat Blueberry Yoghurt,16.00,2.04,Extra,Breakfast Menu
